line_id	text	tokens_space
10131	احدهما بشيء مما ذكر ولو سلم احدهما انتظر الاخر ويغتفر طول الفصل للضروره	احدهما بشيء مما ذكر ولو سلم احدهما انتظر الاخر ويغتفر طول الفصل للضروره
10132	او قال له سلم ليجيبهما معا ولا يمزح معه وان شرف بعلم او حريه والاولي ان	او قال له سلم ليجيبهما معا ولا يمزح معه وان شرف بعلم او حريه والاولي ان
10133	يجلسهما بين يديه .	يجلسهما بين يديه .
10134	فرع : لو ازدحم مدعون قدم الاسبق فالاسبق وجوبا كمفت ومدرس فيقدمان وجوبا	فرع : لو ازدحم مدعون قدم الاسبق فالاسبق وجوبا كمفت ومدرس فيقدمان وجوبا
10135	بسبق فان استووا او جهل سابق اقرع .	بسبق فان استووا او جهل سابق اقرع .
10136	وحرم قبوله هديه من لا عاده له بها قبل ولايه ان كان	وحرم قبوله هديه من لا عاده له بها قبل ولايه ان كان
10137	في محله ومن له خصومه والا جاز ,	في محله ومن له خصومه والا جاز ,
10138	وقال شيخنا وظاهر ان طالب فرض	وقال شيخنا وظاهر ان طالب فرض
10139	العين مع ضيق الوقت يقدم كالمسافر .	العين مع ضيق الوقت يقدم كالمسافر .
10140	ويستحب كون مجلسه الذي يقضي فيه فسيحا بارزا ويكره ان يتخذ المسجد مجلسا	ويستحب كون مجلسه الذي يقضي فيه فسيحا بارزا ويكره ان يتخذ المسجد مجلسا
10141	للحكم صونا له عن اللغط وارتفاع الاصوات نعم ان اتفق عند جلوسه فيه قضيه او	للحكم صونا له عن اللغط وارتفاع الاصوات نعم ان اتفق عند جلوسه فيه قضيه او
10142	قضيتان فلا باس بفصلها .	قضيتان فلا باس بفصلها .
10143	وحرم قبوله اي القاضي هديه من لا عاده له بها قبل ولايه او كان له عاده	وحرم قبوله اي القاضي هديه من لا عاده له بها قبل ولايه او كان له عاده
10144	بها لكنه زاد في القدر او الوصف ان كان في محله اي محل ولايته .	بها لكنه زاد في القدر او الوصف ان كان في محله اي محل ولايته .
10145	وهديه من له خصومه عنده او من احس منه بانه سيخاصم وان اعتادها قبل	وهديه من له خصومه عنده او من احس منه بانه سيخاصم وان اعتادها قبل
10146	ولايته لانها في الاخيره تدعو الي الميل اليه وفي الاولي سببها الولايه .	ولايته لانها في الاخيره تدعو الي الميل اليه وفي الاولي سببها الولايه .
10147	وقد صحت الاخبار الصحيحه بتحريم هدايا العمال .	وقد صحت الاخبار الصحيحه بتحريم هدايا العمال .
10148	والا بان كان من عادته انه يهدي اليه قبل الولايه ولو مره فقط او كان في	والا بان كان من عادته انه يهدي اليه قبل الولايه ولو مره فقط او كان في
10149	غير محل ولايته او لم يزد المهدي علي عادته ولا خصومه له حاضره ولا مترقبه	غير محل ولايته او لم يزد المهدي علي عادته ولا خصومه له حاضره ولا مترقبه
10150	جاز قبوله ولو جهزها له مع رسوله وليس له محاكمه ففي جواز قبوله وجهان : رجح	جاز قبوله ولو جهزها له مع رسوله وليس له محاكمه ففي جواز قبوله وجهان : رجح
10151	بعض شراح المنهاج الحرمه .	بعض شراح المنهاج الحرمه .
10152	000000000000000000000000000000000	000000000000000000000000000000000
10153	وعلم مما مر انه لا يحرم عليه	وعلم مما مر انه لا يحرم عليه
10154	قبولها في غير عمله وان كان المهدي من اهل عمله ما لم يستشعر بانها مقدمه	قبولها في غير عمله وان كان المهدي من اهل عمله ما لم يستشعر بانها مقدمه
10155	لخصومه ولو اهدي له بعد الحكم حرم القبول ايضا ان كان مجازاه له والا فلا	لخصومه ولو اهدي له بعد الحكم حرم القبول ايضا ان كان مجازاه له والا فلا
10156	كذا اطلقه بعض شراح المنهاج .	كذا اطلقه بعض شراح المنهاج .
10157	قال ms329 شيخنا : ويتعين حمله علي مهد معتاد اهدي اليه بعد الحكم وحيث حرم	قال ms329 شيخنا : ويتعين حمله علي مهد معتاد اهدي اليه بعد الحكم وحيث حرم
10158	القبول او الاخذ لم يملك ما اخذه فيرده لمالكه ان وجد والا فلبيت المال .	القبول او الاخذ لم يملك ما اخذه فيرده لمالكه ان وجد والا فلبيت المال .
10159	وكالهديه الهبه والضيافه وكذا الصدقه علي الاوجه .	وكالهديه الهبه والضيافه وكذا الصدقه علي الاوجه .
10160	وجوز له السبكي في حلبياته قبول الصدقه ممن لا خصومه له ولا عاده وخصه في	وجوز له السبكي في حلبياته قبول الصدقه ممن لا خصومه له ولا عاده وخصه في
10161	تفسيره بما اذا لم يعرف المتصدق انه القاضي وبحث غيره القطع بحل اخذه	تفسيره بما اذا لم يعرف المتصدق انه القاضي وبحث غيره القطع بحل اخذه
10162	الزكاه .	الزكاه .
10163	قال شيخنا : وينبغي تقييده بما ذكر .	قال شيخنا : وينبغي تقييده بما ذكر .
10164	وتردد السبكي في الوقف عليه من اهل عمله والذي يتجه فيه وفي النذر انه ان	وتردد السبكي في الوقف عليه من اهل عمله والذي يتجه فيه وفي النذر انه ان
10165	عينه باسمه وشرطنا القبول كان كالهديه له .	عينه باسمه وشرطنا القبول كان كالهديه له .
10166	ويصح ابراؤه عن دينه اذ لا يشترط فيه قبول .	ويصح ابراؤه عن دينه اذ لا يشترط فيه قبول .
10167	ويكره للقاضي حضور الوليمه التي خص بها وحده وقال جمع : يحرم او مع جماعه	ويكره للقاضي حضور الوليمه التي خص بها وحده وقال جمع : يحرم او مع جماعه
10168	اخرين ولم يعتد ذلك قبل الولايه بخلاف ما اذا لم يقصد بها خصوصا كما لو	اخرين ولم يعتد ذلك قبل الولايه بخلاف ما اذا لم يقصد بها خصوصا كما لو
10169	اتخذت للجيران او العلماء وهو منهم او لعموم الناس .	اتخذت للجيران او العلماء وهو منهم او لعموم الناس .
10170	ونقض حكما بخلاف نص او اجماع او بمرجوح ,	ونقض حكما بخلاف نص او اجماع او بمرجوح ,
10171	قال في العباب : يجوز لغير القاضي	قال في العباب : يجوز لغير القاضي
10172	اخذ هديه بسبب النكاح ان لم يشترط وكذا القاضي حيث جاز له الحضور ولم يشترط	اخذ هديه بسبب النكاح ان لم يشترط وكذا القاضي حيث جاز له الحضور ولم يشترط
10173	ولا طلب انتهي وفيه نظر .	ولا طلب انتهي وفيه نظر .
